@relation traffic_analysis
 
@attribute numPackSent numeric
@attribute numPackRec numeric
@attribute totalPackets numeric
@attribute numberAck numeric
@attribute headerBytesSent numeric
@attribute headerBytesRec numeric
@attribute totalHeaderBytes numeric
@attribute caplenSent numeric
@attribute caplenRec numeric
@attribute minPackLength numeric
@attribute maxPackLength numeric
@attribute avPackLength numeric
@attribute avPayload numeric
@attribute payloadSent numeric
@attribute payloadRec numeric
@attribute totalPayload numeric
@attribute totalSize numeric
@attribute class {TOR,SSH,SSLWEB,SSLp2p,SCP,SKYPE}
 
@data
24,24,48,48,768,768,1536,2336,2960,346,554,390.0,44.0,752,1376,2128,18736,SSH
960,1511,2471,2471,39356,48352,87708,72764,2253454,346,1778,1221.0,871.0,768,2153728,2154496,3018098,SCP
34,34,68,67,1096,1096,2192,3688,9200,346,1794,469.0,123.0,1436,6948,8384,31928,SSH
351,324,675,656,7496,7380,14876,177328,30629,334,1814,605.0,250.0,157898,11453,169351,408381,SSLp2p
39,40,79,78,1256,1288,2544,4082,14468,346,1794,514.0,168.0,1500,11820,13320,40670,SSH
43,52,95,92,1032,1292,2324,4629,3991,334,820,385.0,31.0,2135,826,2961,36660,TOR
32,32,64,63,1032,1032,2064,3652,4596,346,1042,408.0,62.0,1532,2476,4008,26168,SSH
1032,1025,2057,24,8412,8332,16744,120513,132013,334,915,435.0,80.0,77013,88775,165788,896102,SKYPE
36,35,71,70,1160,1128,2288,3964,5282,346,1042,410.0,64.0,1580,2964,4544,29126,SSH
12,12,24,24,240,240,480,1904,1106,334,819,428.0,70.0,1256,428,1684,10274,TOR
1040,1033,2073,31,8524,8432,16956,124941,133098,334,915,437.0,82.0,81057,89478,170535,906767,SKYPE
25,25,50,50,800,800,1600,2386,4930,346,1794,426.0,80.0,736,3280,4016,21316,SSH
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
65,63,128,127,1308,1268,2576,5613,6472,334,1200,393.0,39.0,2095,2902,4997,50357,TOR
33,33,66,65,1064,1064,2128,3718,4742,346,1042,408.0,61.0,1532,2556,4088,26940,SSH
49,68,117,116,1040,1416,2456,4345,5156,334,777,377.0,24.0,1639,1203,2842,44181,TOR
964,1507,2471,2471,38756,48224,86980,72300,2253190,346,1778,1221.0,871.0,768,2153728,2154496,3017370,SCP
36,36,72,71,1160,1160,2320,3964,6412,346,1626,424.0,77.0,1580,4028,5608,30536,SSH
8,10,18,18,172,200,372,1220,968,334,739,422.0,65.0,776,396,1172,7612,TOR
73,92,165,161,1756,2224,3980,6809,40192,334,1846,581.0,226.0,2571,34724,37295,95889,TOR
1072,1056,2128,117,9404,9144,18548,151000,139461,334,1482,448.0,93.0,105148,94257,199405,954781,SKYPE
39,39,78,77,1256,1256,2512,4082,14442,346,1794,517.0,171.0,1500,11860,13360,40364,SSH
35,36,71,70,1128,1160,2288,3914,5108,346,1042,407.0,60.0,1596,2724,4320,28902,SSH
20,20,40,40,640,640,1280,1928,2472,346,554,390.0,44.0,608,1152,1760,15600,SSH
1066,1054,2120,24,8684,8564,17248,126894,140244,334,1647,439.0,83.0,81966,95780,177746,930882,SKYPE
12,12,24,24,252,240,492,2360,1102,334,818,444.0,88.0,1700,415,2115,10662,TOR
707,1096,1803,1803,22624,44976,67600,2565550,83152,346,7506,1749.0,1397.0,2518888,912,2519800,3153542,SCP
48,50,98,96,1552,1616,3168,5560,7724,346,1042,415.0,69.0,2376,4408,6784,40724,SSH
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
44,43,87,87,952,920,1872,4354,3110,334,821,382.0,28.0,1906,610,2516,33264,TOR
698,1084,1782,1782,22336,44184,66520,2527724,81952,346,7506,1744.0,1393.0,2481656,912,2482568,3108636,SCP
1059,1059,2118,25,8628,8616,17244,136118,150107,334,622,447.0,92.0,91484,105419,196903,948673,SKYPE
44,44,88,86,1424,1424,2848,5264,8520,346,1418,436.0,90.0,2344,5600,7944,38424,SSH
29,29,58,58,928,928,1856,2634,14154,346,1794,569.0,223.0,720,12240,12960,33028,SSH
531,458,989,969,11148,11124,22272,356505,35985,334,1814,695.0,339.0,327303,8272,335575,688130,SSLp2p
37,38,75,74,1192,1224,2416,4014,7152,346,1794,428.0,82.0,1564,4636,6200,32166,SSH
12,13,25,25,252,260,512,1911,1166,334,817,423.0,67.0,1251,424,1675,10589,TOR
36,36,72,71,1160,1160,2320,3980,5156,346,1042,406.0,60.0,1596,2772,4368,29296,SSH
1300,860,2160,2152,31624,23880,55504,1038861,59869,334,1814,808.0,447.0,963037,4457,967494,1745642,SSLp2p
20,20,40,40,640,640,1280,1944,2520,346,554,391.0,45.0,624,1200,1824,15664,SSH
21,23,44,43,444,472,916,3071,6628,334,1782,512.0,164.0,1913,5318,7231,22563,TOR
22,22,44,44,704,704,1408,2060,6092,346,1794,465.0,119.0,608,4640,5248,20472,SSH
738,1116,1854,1854,23616,46060,69676,2554708,84964,346,7506,1703.0,1352.0,2506000,960,2506960,3158792,SCP
21,21,42,42,672,672,1344,2010,3818,346,1626,418.0,72.0,624,2432,3056,17588,SSH
14,16,30,30,292,320,612,2026,1350,334,820,412.0,56.0,1258,437,1695,12384,TOR
35,36,71,70,1128,1160,2288,3882,5372,346,1042,410.0,64.0,1564,2988,4552,29134,SSH
43,43,86,85,1384,1384,2768,4378,19298,346,1794,555.0,209.0,1532,16452,17984,47756,SSH
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
816,685,1501,1465,17036,16352,33388,554328,53220,334,1814,703.0,347.0,509548,11700,521248,1055636,SSLp2p
35,36,71,70,1128,1160,2288,3882,5092,346,1042,406.0,60.0,1564,2708,4272,28854,SSH
429,324,753,743,8876,8424,17300,291322,24643,334,1814,717.0,361.0,267860,4393,272253,540437,SSLp2p
22,21,43,42,512,468,980,2888,6423,334,1782,505.0,158.0,1628,5204,6832,21735,TOR
1060,1061,2121,24,8636,8620,17256,137998,151862,334,1505,448.0,94.0,93322,107104,200426,952316,SKYPE
1061,1053,2114,29,8692,8568,17260,127135,137374,334,622,437.0,82.0,82369,92918,175287,924845,SKYPE
35,36,71,70,1128,1160,2288,3898,5180,346,1042,407.0,61.0,1580,2796,4376,28958,SSH
763,1138,1901,1901,24416,48684,73100,2534878,88240,346,7506,1659.0,1307.0,2484520,864,2485384,3155398,SCP
20,17,37,34,476,376,852,2860,1424,334,818,411.0,57.0,1704,428,2132,15220,TOR
719,1099,1818,1818,23008,45104,68112,2556318,83382,346,7506,1731.0,1380.0,2508864,912,2509776,3148740,SCP
716,1094,1810,1810,22912,45112,68024,2557552,83220,346,7506,1738.0,1387.0,2510296,912,2511208,3147572,SCP
530,380,910,891,11824,9712,21536,408990,34414,334,1814,785.0,428.0,379146,10612,389758,714684,SSLp2p
48,53,101,100,1076,1176,2252,4999,4457,334,892,393.0,36.0,2291,1356,3647,39752,TOR
539,477,1016,994,11196,10972,22168,333807,39744,334,1814,666.0,310.0,304285,11358,315643,676815,SSLp2p
425,356,781,756,8984,8528,17512,236308,33529,334,1814,642.0,288.0,212874,12081,224955,501477,SSLp2p
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
683,1071,1754,1754,21856,43660,65516,2538190,80986,346,7506,1773.0,1421.0,2493112,912,2494024,3110296,SCP
33,33,66,65,1064,1064,2128,3622,4822,346,1042,407.0,61.0,1436,2636,4072,26924,SSH
22,22,44,44,704,704,1408,2028,5532,346,1794,451.0,105.0,576,4080,4656,19880,SSH
1060,1054,2114,24,8624,8576,17200,145560,138546,334,1363,446.0,92.0,100836,94066,194902,944410,SKYPE
312,268,580,552,6836,6788,13624,186592,21986,334,1786,655.0,301.0,169148,5450,174598,380226,SSLp2p
125,106,231,222,3396,2644,6040,54947,11728,334,1814,585.0,227.0,47301,5322,52623,135227,SSLp2p
12,13,25,25,252,260,512,1912,1166,334,818,423.0,67.0,1252,424,1676,10590,TOR
1061,1051,2112,45,8800,8636,17436,147848,129882,334,1826,443.0,89.0,102974,85421,188395,937282,SKYPE
548,386,934,922,15268,12112,27380,464829,32005,334,1814,830.0,468.0,430929,6405,437334,775954,SSLp2p
226,196,422,400,5704,4868,10572,103222,20138,334,1814,588.0,232.0,89834,8156,97990,248144,SSLp2p
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
276,281,557,522,6364,6480,12844,67514,27317,334,1814,463.0,112.0,51766,10685,62451,258055,SSLp2p
45,46,91,89,1456,1488,2944,5314,7132,346,1042,416.0,70.0,2328,4080,6408,37926,SSH
22,20,42,41,476,412,888,3035,3274,334,1391,448.0,93.0,1811,2134,3945,18837,TOR
21,21,42,42,672,672,1344,1994,4442,346,1794,433.0,87.0,608,3056,3664,18196,SSH
511,384,895,873,13992,11240,25232,360579,37810,334,1814,742.0,382.0,329213,12854,342067,664701,SSLp2p
65,69,134,127,1696,1884,3580,7238,7588,334,1169,403.0,49.0,3332,3269,6601,54074,TOR
37,37,74,73,1192,1192,2384,4014,7902,346,1794,441.0,94.0,1564,5452,7016,32636,SSH
696,1084,1780,1780,22272,44308,66580,2544776,82076,346,7506,1755.0,1404.0,2498840,912,2499752,3125252,SCP
153,162,315,312,3188,3396,6584,18902,18596,334,1728,413.0,62.0,10512,9286,19798,130146,TOR
1045,1461,2506,2470,21932,30620,52552,276474,1538322,334,1814,1023.0,668.0,219012,1456851,1675863,2564444,SSLp2p
914,1512,2426,2426,35172,48384,83556,67016,2252088,346,1778,1235.0,887.0,768,2152296,2153064,2998384,SCP
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
964,1510,2474,2474,39852,48320,88172,73396,2254820,346,1778,1221.0,871.0,768,2155160,2155928,3020936,SCP
954,1510,2464,2464,39136,48320,87456,72340,2254820,346,1778,1224.0,874.0,768,2155160,2155928,3017080,SCP
24,24,48,48,768,768,1536,2288,2768,346,554,385.0,39.0,704,1184,1888,18496,SSH
24,25,49,48,504,512,1016,3694,6748,334,1782,506.0,157.0,2374,5325,7699,24802,TOR
949,1509,2458,2458,38836,48288,87124,71918,2251890,346,1778,1225.0,875.0,816,2152296,2153112,3012048,SCP
1512,957,2469,2455,33580,25412,58992,1269991,64047,334,1814,839.0,481.0,1185003,3187,1188190,2073934,SSLp2p
1071,1059,2130,32,8808,8628,17436,145927,139136,334,600,446.0,91.0,100705,94411,195116,950359,SKYPE
1056,1050,2106,21,8580,8520,17100,127145,164253,334,622,451.0,96.0,82561,119977,202538,950262,SKYPE
399,346,745,727,10412,9684,20096,261535,28780,334,1766,685.0,327.0,237557,6630,244187,510915,SSLp2p
1062,1062,2124,21,8628,8616,17244,122750,160720,334,622,446.0,91.0,77994,115940,193934,947950,SKYPE
33,33,66,65,1064,1064,2128,3702,4774,346,1042,408.0,62.0,1516,2588,4104,26956,SSH
23,23,46,46,736,736,1472,2286,2686,346,474,388.0,42.0,768,1168,1936,17852,SSH
11,10,21,21,232,200,432,1485,813,334,818,409.0,53.0,879,245,1124,8594,TOR
1058,1058,2116,35,8668,8680,17348,151121,132382,334,1218,446.0,91.0,106481,87658,194139,945775,SKYPE
1090,1084,2174,18,8840,8768,17608,167349,132820,334,626,450.0,95.0,121449,87146,208595,978937,SKYPE
190,182,372,354,4956,4416,9372,59997,18352,334,1814,504.0,150.0,48581,7392,55973,187757,SSLp2p
30,31,61,60,968,1000,1968,3376,4826,346,1042,414.0,68.0,1388,2772,4160,25282,SSH
33,34,67,66,1064,1096,2160,3622,6824,346,1794,435.0,89.0,1436,4572,6008,29206,SSH
1062,1049,2111,29,8712,8536,17248,133872,164490,334,1647,454.0,99.0,89052,120233,209285,959362,SKYPE
21,21,42,42,672,672,1344,1994,2522,346,554,387.0,41.0,608,1136,1744,16276,SSH
23,23,46,46,736,736,1472,2286,2718,346,522,388.0,42.0,768,1200,1968,17884,SSH
1074,1070,2144,27,8760,8716,17476,151481,135791,334,1647,446.0,91.0,106205,90628,196833,957608,SKYPE
1125,1107,2232,97,9780,9556,19336,147362,186733,334,1858,461.0,106.0,99332,139400,238732,1030255,SKYPE
35,35,70,69,1128,1128,2256,3882,5050,346,1042,407.0,61.0,1564,2732,4296,28532,SSH
1043,1043,2086,21,8464,8476,16940,155898,129230,334,498,449.0,94.0,111952,85232,197184,937048,SKYPE
6,7,13,13,132,140,272,1106,784,334,739,447.0,88.0,770,385,1155,5818,TOR
33,34,67,66,1064,1096,2160,3718,4808,346,1042,407.0,61.0,1532,2556,4088,27286,SSH
42,50,92,91,980,1180,2160,3475,4526,334,1137,385.0,28.0,1067,1548,2615,35425,TOR
956,1509,2465,2465,39872,48288,88160,73144,2254754,346,1778,1224.0,874.0,768,2155160,2155928,3018098,SCP
20,20,40,40,640,640,1280,1912,2376,346,554,387.0,41.0,592,1056,1648,15488,SSH
966,1509,2475,2475,39644,48288,87932,73256,2250458,346,1778,1218.0,869.0,768,2150864,2151632,3016714,SCP
36,37,73,72,1160,1192,2352,3916,5318,346,1042,406.0,60.0,1532,2868,4400,29674,SSH
624,1017,1641,1641,19968,39272,59240,2570096,74762,346,7506,1891.0,1541.0,2528912,912,2529824,3104338,SCP
1074,1072,2146,32,8796,8756,17552,163434,129500,334,915,448.0,94.0,118122,84227,202349,963062,SKYPE
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
1053,1050,2103,24,8580,8532,17112,134151,132349,334,1648,439.0,84.0,89689,88053,177742,924396,SKYPE
326,683,1009,1009,6520,13660,20180,19528,1013572,334,1764,1303.0,969.0,1924,976690,978614,1315620,SSLWEB
36,38,74,73,1160,1224,2384,3948,6456,346,1626,420.0,74.0,1564,3940,5504,31124,SSH
33,33,66,65,1064,1064,2128,3686,4774,346,1042,408.0,61.0,1500,2588,4088,26940,SSH
13,11,24,24,272,220,492,1598,967,334,739,406.0,51.0,884,345,1229,9765,TOR
1042,1042,2084,18,8420,8468,16888,154151,135332,340,554,451.0,96.0,110303,91320,201623,940875,SKYPE
54,57,111,107,1232,1320,2552,4878,4706,334,1093,383.0,28.0,1810,1323,3133,42584,TOR
36,37,73,72,1160,1192,2352,3756,14294,346,1794,527.0,181.0,1372,11844,13216,38490,SSH
1123,1114,2237,81,9536,9416,18952,126589,156562,334,1647,438.0,84.0,78871,109141,188012,981799,SKYPE
914,678,1592,1564,20244,16904,37148,615271,53742,334,1814,718.0,361.0,563951,11923,575874,1143221,SSLp2p
1056,1055,2111,4,8472,8464,16936,144126,142947,334,524,449.0,93.0,99730,98573,198303,947913,SKYPE
1115,1066,2181,30,9100,8708,17808,162231,146466,334,1242,454.0,99.0,114821,101440,216261,990801,SKYPE
52,52,104,102,1680,1680,3360,5792,18696,346,1794,515.0,169.0,2344,15248,17592,53608,SSH
512,364,876,861,11336,9352,20688,397773,27787,334,1814,783.0,426.0,369029,5015,374044,686584,SSLp2p
898,578,1476,1458,19712,13932,33644,657136,41630,334,1814,772.0,415.0,606892,5778,612670,1140590,SSLp2p
521,592,1113,1031,12004,13648,25652,95026,68479,334,1814,440.0,88.0,65308,33177,98485,490089,SSLp2p
49,49,98,96,1584,1584,3168,5642,10794,346,1794,447.0,101.0,2392,7544,9936,43876,SSH
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
34,34,68,67,1096,1096,2192,3768,6880,346,1794,436.0,90.0,1516,4628,6144,29688,SSH
20,20,40,40,640,640,1280,1912,2344,346,538,386.0,40.0,592,1024,1616,15456,SSH
21,21,42,42,672,672,1344,1978,2586,346,554,388.0,42.0,592,1200,1792,16324,SSH
780,1155,1935,1935,24960,49932,74892,2531704,90066,346,7506,1634.0,1282.0,2480224,864,2481088,3163570,SCP
359,279,638,618,7496,6956,14452,240288,20780,334,1814,706.0,351.0,220586,3559,224145,450684,SSLp2p
581,370,951,932,12028,7896,19924,403406,25531,334,1814,749.0,394.0,371624,3261,374885,713137,SSLp2p
35,35,70,69,1128,1128,2256,3882,4986,346,1042,406.0,60.0,1564,2668,4232,28468,SSH
32,32,64,63,1032,1032,2064,3572,4764,346,1042,410.0,64.0,1452,2644,4096,26256,SSH
23,23,46,46,736,736,1472,2270,4558,346,1794,428.0,82.0,752,3040,3792,19708,SSH
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
726,1102,1828,1828,23232,45556,68788,2565372,83936,346,7506,1729.0,1377.0,2517456,912,2518368,3161148,SCP
421,361,782,762,8828,8236,17064,269775,31857,334,1814,684.0,328.0,246633,10348,256981,535152,SSLp2p
18,21,39,38,476,572,1048,2208,4491,334,1609,468.0,110.0,1120,3185,4305,18259,TOR
94,99,193,189,1944,2020,3964,10356,10088,334,1476,405.0,50.0,5216,4467,9683,78292,TOR
30,32,62,61,612,652,1264,4782,5044,334,1374,455.0,102.0,3150,3220,6370,28210,TOR
452,370,822,800,9540,8636,18176,250921,29078,334,1766,638.0,283.0,226013,6940,232953,524463,SSLp2p
27,27,54,54,864,864,1728,2374,12486,346,1794,555.0,209.0,592,10704,11296,29980,SSH
36,36,72,71,1160,1160,2320,3948,5236,346,1042,407.0,61.0,1564,2852,4416,29344,SSH
1058,1052,2110,21,8596,8536,17132,128941,163617,334,535,451.0,96.0,84293,119257,203550,952510,SKYPE
20,20,40,40,640,640,1280,1928,2552,346,666,392.0,46.0,608,1232,1840,15680,SSH
36,36,72,71,1160,1160,2320,3932,5228,346,1042,407.0,61.0,1548,2844,4392,29320,SSH
1169,839,2008,1976,24124,18728,42852,802312,66847,334,1814,732.0,376.0,738442,16593,755035,1470407,SSLp2p
35,35,70,69,1128,1128,2256,3898,5042,346,1042,407.0,61.0,1580,2724,4304,28540,SSH
33,33,66,65,1064,1064,2128,3734,4742,346,1042,408.0,62.0,1548,2556,4104,26956,SSH
591,421,1012,989,12916,10864,23780,485741,36482,334,1814,814.0,457.0,452731,10208,462939,823951,SSLp2p
26,30,56,55,532,612,1144,5632,7167,334,1766,526.0,172.0,4216,5452,9668,29503,TOR
933,1508,2441,2441,37148,48256,85404,69638,2253256,346,1778,1231.0,882.0,768,2153728,2154496,3006374,SCP
1047,1044,2091,3,8400,8364,16764,137353,128671,334,599,440.0,85.0,93355,84781,178136,920144,SKYPE
37,41,78,73,808,856,1664,3761,3343,334,816,390.0,34.0,1695,1017,2712,30480,TOR
1059,1057,2116,6,8520,8480,17000,132125,133093,334,630,438.0,83.0,87599,88645,176244,927298,SKYPE
24,24,48,48,768,768,1536,2304,4528,346,1418,422.0,76.0,720,2944,3664,20272,SSH
136,160,296,292,2764,3244,6008,12786,45194,334,1846,494.0,140.0,5398,36125,41523,146236,TOR
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
1038,1033,2071,0,8304,8264,16568,147031,135310,357,805,449.0,94.0,103435,91894,195329,930861,SKYPE
339,269,608,593,7160,6972,14132,212759,23456,334,1814,685.0,330.0,194073,6744,200817,416919,SSLp2p
29,29,58,58,580,580,1160,2570,2475,334,819,387.0,31.0,1004,832,1836,22469,TOR
18,19,37,37,360,380,740,2712,1645,334,819,416.0,62.0,1740,564,2304,15421,TOR
41,41,82,81,1320,1320,2640,4262,14934,346,1794,514.0,167.0,1548,12220,13768,42156,SSH
71,72,143,135,1536,1524,3060,16431,17734,334,1782,524.0,182.0,12481,13581,26062,75005,TOR
845,629,1474,1445,17648,14124,31772,587915,45755,334,1814,728.0,372.0,541537,7998,549535,1074422,SSLp2p
45,45,90,88,1456,1456,2912,5330,9786,346,1794,447.0,101.0,2344,6800,9144,40316,SSH
49,52,101,100,992,1052,2044,4810,3752,334,892,385.0,29.0,2152,794,2946,38922,TOR
24,24,48,48,768,768,1536,2336,4656,346,1794,425.0,79.0,752,3072,3824,20432,SSH
18,19,37,37,372,380,752,2724,1641,334,821,417.0,62.0,1740,558,2298,15461,TOR
295,238,533,521,6196,5156,11352,146673,18491,334,1718,606.0,253.0,130447,4516,134963,323428,SSLp2p
45,46,91,89,1456,1488,2944,5346,7100,346,1042,416.0,70.0,2360,4048,6408,37926,SSH
1040,1040,2080,22,8452,8452,16904,117008,143626,334,535,438.0,83.0,73196,99752,172948,911642,SKYPE
170,198,368,349,3508,4068,7576,23644,97292,334,1782,612.0,272.0,14356,85999,100355,225480,TOR
707,1092,1799,1799,22624,44792,67416,2536910,82832,346,7506,1736.0,1384.0,2490248,912,2491160,3123462,SCP
1034,1026,2060,21,8416,8316,16732,120350,125880,334,1648,432.0,77.0,76778,82628,159406,890838,SKYPE
1055,1060,2115,4,8464,8504,16968,147890,137867,334,521,448.0,93.0,103556,93283,196839,947525,SKYPE
24,24,48,48,768,768,1536,2352,2864,346,538,388.0,42.0,768,1280,2048,18656,SSH
245,689,934,934,4900,13792,18692,13394,1021058,334,1764,1387.0,1053.0,164,983840,984004,1295972,SSLWEB
262,687,949,949,5240,13740,18980,16014,1018084,334,1764,1369.0,1035.0,1866,980980,982846,1299818,SSLWEB
842,631,1473,1440,18168,15252,33420,562690,45101,334,1814,710.0,354.0,515894,6480,522374,1046087,SSLp2p
545,358,903,890,12036,9088,21124,435281,27955,334,1814,811.0,454.0,404715,5613,410328,733132,SSLp2p
1043,1038,2081,32,8560,8472,17032,127285,140775,334,521,441.0,86.0,83263,96933,180196,918676,SKYPE
20,20,40,40,640,640,1280,1928,2376,346,554,387.0,41.0,608,1056,1664,15504,SSH
700,1080,1780,1780,22400,44452,66852,2547904,82084,346,7506,1757.0,1405.0,2501704,912,2502616,3128388,SCP
33,35,68,67,1064,1128,2192,3622,5306,346,1042,411.0,65.0,1436,2988,4424,27968,SSH
25,28,53,50,524,572,1096,3249,2215,334,839,401.0,46.0,1875,610,2485,21264,TOR
1031,1025,2056,20,8416,8308,16724,140209,144695,334,1713,451.0,96.0,96739,101486,198225,928040,SKYPE
705,1090,1795,1795,22560,44664,67224,2532482,82636,346,7506,1736.0,1385.0,2485952,912,2486864,3117718,SCP
972,1493,2465,2465,39292,47776,87068,73108,2226490,346,1778,1212.0,863.0,768,2127952,2128720,2989798,SCP
32,32,64,63,1032,1032,2064,3572,4748,346,1042,410.0,63.0,1452,2628,4080,26240,SSH
45,45,90,88,1456,1456,2912,5330,7162,346,1042,418.0,72.0,2344,4176,6520,37692,SSH
925,690,1615,1591,24196,18296,42492,655008,54000,334,1814,738.0,378.0,599362,11120,610482,1192728,SSLp2p
347,302,649,628,7604,6636,14240,202950,22235,334,1814,644.0,289.0,183548,4438,187986,418265,SSLp2p
13,13,26,26,272,260,532,1544,1169,334,739,405.0,48.0,830,432,1262,10537,TOR
36,36,72,71,1160,1160,2320,3980,5228,346,1042,407.0,61.0,1596,2844,4440,29368,SSH
8,10,18,18,172,200,372,1220,968,334,739,422.0,65.0,776,396,1172,7612,TOR
1038,1034,2072,21,8436,8392,16828,126133,131355,334,622,437.0,82.0,82405,87751,170156,906064,SKYPE
370,367,737,704,7900,8296,16196,171182,32107,334,1814,572.0,218.0,150702,10471,161173,421745,SSLp2p
784,1150,1934,1934,25088,49656,74744,2531968,89668,346,7506,1635.0,1282.0,2480224,912,2481136,3163156,SCP
25,25,50,50,800,800,1600,2370,5090,346,1794,429.0,83.0,720,3440,4160,21460,SSH
36,36,72,71,1160,1160,2320,3964,5308,346,1042,408.0,62.0,1580,2924,4504,29432,SSH
39,39,78,77,1256,1256,2512,4018,15810,346,1794,534.0,188.0,1436,13228,14664,41668,SSH
909,1511,2420,2420,35824,48352,84176,67546,2253454,346,1778,1239.0,890.0,816,2153728,2154544,2998600,SCP
1535,977,2512,2482,32148,23008,55156,1153246,74082,334,1814,788.0,431.0,1068908,14121,1083029,1980480,SSLp2p
1063,1050,2113,26,8696,8520,17216,123072,136511,334,622,435.0,80.0,78234,92235,170469,920887,SKYPE
861,652,1513,1489,18448,15692,34140,571055,47960,334,1814,706.0,351.0,523333,8122,531455,1069631,SSLp2p
12,13,25,25,252,260,512,1912,1166,334,818,423.0,67.0,1252,424,1676,10590,TOR
1095,1062,2157,21,8904,8604,17508,147282,160727,334,1505,455.0,100.0,100868,115963,216831,982209,SKYPE
57,55,112,111,1584,1508,3092,4817,4109,334,818,377.0,17.0,1295,672,1967,42334,TOR
1104,1090,2194,85,9444,9212,18656,160396,144328,334,1505,451.0,96.0,113416,97966,211382,989636,SKYPE
